v1,speaker,domint,topic1,topic2,frame,gainloss,debate,hc_segtype,hc_funct,hc_meme,hc_memtyp,hc_memint,hc_interpt,hc_success,hc_intype,hc_visinter,hc_visuccess,hc_intmod,hc_modtype,hc_nonflu,hc_putdown,hc_attone,hc_fetone,hc_hrtone,hc_lookat2,hc_brush1,hc_nvdis1,hc_look,hc_eyebrow,hc_atface,hc_feface,hc_hrface,hc_saface,hc_neuface,hc_inapprop,hc_affgest,hc_defgest,hc_nvsub,hc_agentic,hc_commun,hc_waveoff,hc_nvtic1,hc_nvtic2,hc_nvtic3,hc_nvtic4,hc_nvtic5,hc_nvtic6,dt_segtype,dt_funct,dt_meme,dt_memtyp,dt_memint,dt_interpt,dt_success,dt_intype,dt_visinter,dt_visuccess,dt_intmod,dt_modtype,dt_nonflu,dt_putdown,dt_attone,dt_fetone,dt_hrtone,dt_lookat2,dt_brush1,dt_nvdis1,dt_lookat3,dt_eyebrow,dt_atface,dt_feface,dt_hrface,dt_saface,dt_neuface,dt_inapprop,dt_affgest,dt_defgest,dt_nvsub,dt_agentic,dt_commun,dt_waveoff,dt_nvtic1,dt_nvtic2,dt_nvtic3,dt_nvtic4,dt_nvtic5,dt_nvtic6,hc_blame,dt_blame,i,they,sixltr,hc_6ltr,hc_i,hc_they,hc_ithey_mean,hc_ithey,dt_6ltr,dt_i,dt_they,dt_ithey_mean,dt_ithey,tweet_vol,trump_vol,clinton_vol,mention_diff_vol,dt_interruptions,hc_interruptions,hc_angry,dt_angry,trump_vol_arf1,clinton_vol_arf1,DT_POPTOT,HC_POPTOT,hc_blame2,dt_blame2,hc_anger,dt_anger,DT_POPTOT10,HC_POPTOT10,HC_ATONE2,HC_AFACE2,HC_DGEST2,HC_NVDIS2,HC_INAPPRO2,HC_INTYPE2,HC_NONFLU2,HC_PUTD2,DT_ATONE2,DT_AFACE2,DT_DGEST2,DT_NVDIS2,DT_INAPPRO2,DT_INTYPE2,DT_NONFLU2,DT_PUTD2,HC_POP_VIS,DT_POP_VIS,HC_POP_TON,DT_POP_TON,HC_POP_VER,DT_POP_VER,HC_POP_VER2,DT_POP_VER2
300,2,1,35,2,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0299625,0.9172285,0,0,14.81,0,0,0,1.320899,-1.320899,14.81,0,0,2.101816,-2.101816,8662,5620,3491,2129,0,0,0,1,357.0076,181.977,2,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2
301,2,1,35,24,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,0,6.06,0,0,0,1.320899,-1.320899,6.06,0,0,2.101816,-2.101816,8561,5604,3288,2316,0,0,0,2,-114.5036,-149.0669,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,0,1,0,1,0,1
302,0,1,35,,4,1,1,2,4,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,2.86,0,11.43,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8858,5880,3415,2465,0,0,0,2,218.8131,208.4289,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,0,1,0,1,0,1
303,0,1,35,24,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,4,0,0,0,1,1,2,0,0,0,,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,6.25,0,6.25,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,9010,6138,3339,2799,1,0,1,2,142.1335,-60.00122,4,2,0,0,0,0,4,2,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,2,1,2,0,0,0,0
304,0,1,35,24,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,0,0,1,1,2,0,0,0,,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,-0.0299625,-0.0827715,0,0,13.64,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,9538,6572,3508,3064,1,0,1,2,327.5978,216.6072,4,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,1,2,0,0,0,0
305,1,1,35,14,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.0299625,-0.0827715,0,0,8,8,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8995,6250,3244,3006,0,0,1,0,-453.1782,-259.1401,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
306,1,1,35,20,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.0299625,-0.0827715,0,0,16.67,16.67,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,7829,5404,2767,2637,0,0,1,0,-797.1996,-395.1035,0,2,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
307,1,1,35,14,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,0,16.67,16.67,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8563,5859,3073,2786,0,0,2,0,629.613,421.0473,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
308,1,1,14,14,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,0,24,24,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,9340,6477,3263,3214,0,0,2,0,497.0175,151.6206,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
309,0,1,14,36,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.0299625,-0.0827715,12.24,0,14.29,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,9447,6508,3353,3155,0,0,2,0,-144.0675,66.0955,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
310,2,1,36,,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.0299625,-0.0827715,3.33,6.67,16.67,0,0,0,1.320899,-1.320899,16.67,3.33,6.67,2.101816,7.898183,9382,6493,3301,3192,0,0,0,1,-47.95167,-48.75613,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0
311,2,1,36,34,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,0,4.17,16.67,0,0,0,1.320899,-1.320899,16.67,0,4.17,2.101816,2.068183,9311,6437,3293,3144,0,0,0,2,-58.44479,28.33612,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,1,0,0,0,0
312,0,1,14,34,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,12.9,3.23,16.13,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8474,5833,2960,2873,0,0,0,2,-591.2081,-301.5301,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0
313,2,1,14,34,6,0,1,2,4,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,4,1,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,13.16,0,7.89,0,0,0,1.320899,-1.320899,7.89,13.16,0,2.101816,11.05818,8436,5857,2899,2958,0,1,0,2,156.3327,25.78621,4,4,0,0,0,0,4,4,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,2,2,1,1,1,1,1,1
314,2,1,14,34,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,12.12,6.06,9.09,0,0,0,1.320899,-1.320899,9.09,12.12,6.06,2.101816,16.07818,8831,6133,2995,3138,0,0,0,2,264.4761,126.7868,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,0,1,0,1,0,1
315,0,1,14,34,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,18.52,7.41,11.11,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8854,6299,2891,3408,0,0,0,2,83.02966,-110.5337,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,1,0,0,0,0
316,0,1,34,,6,0,1,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,15.38,0,11.54,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8802,6360,2686,3674,0,0,0,2,1.900899,-178.1928,4,3,0,0,0,0,4,3,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,3,0,1,2,0,2,0
317,3,1,,,6,1,1,2,4,1,3,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,0,29.17,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8794,6360,2736,3624,0,0,0,0,-26.97982,93.05717,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
318,0,1,36,34,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.0299625,-0.0827715,2.38,0,9.52,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8833,6460,2622,3838,0,0,0,0,93.98001,-122.3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,2,1,34,,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,0,25,0,0,0,1.320899,-1.320899,25,0,0,2.101816,-2.101816,7530,5587,2180,3407,0,0,0,0,-896.634,-426.246,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
320,2,1,38,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,0,30,0,0,0,1.320899,-1.320899,30,0,0,2.101816,-2.101816,7551,5528,2258,3270,0,0,0,1,130.1805,147.33,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,1,0,1
321,2,1,38,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0299625,0.9172285,0,0,3.7,0,0,0,1.320899,-1.320899,3.7,0,0,2.101816,-2.101816,8630,5885,2927,2958,0,0,0,1,363.1498,634.6632,2,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2
322,2,1,,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,0,5,30,0,0,0,1.320899,-1.320899,30,0,5,2.101816,2.898184,8761,5855,3197,2658,0,0,0,1,-138.3734,125.0471,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
323,2,1,,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,11.11,0,14.81,0,0,0,1.320899,-1.320899,14.81,11.11,0,2.101816,9.008183,8948,5874,3481,2393,0,0,0,1,-8.57128,225.9228,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0
324,0,1,,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,0.9172285,14.63,0,17.07,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,9473,6055,3966,2089,0,0,0,1,151.3211,450.1277,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
325,0,1,16,5,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,9.76,0,14.63,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,9401,6051,3861,2190,0,0,0,1,-66.50419,-154.511,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0
326,3,1,16,,6,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,0,28.57,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,9148,5880,3784,2096,0,0,0,1,-189.5107,-1.351798,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0
327,3,1,,,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-0.0299625,-0.0827715,0,0,15.79,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8857,5848,3482,2366,0,0,0,2,-8.165917,-218.9939,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0
328,2,1,,,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,1,3,0,0,1,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,9.52,0,16.67,0,0,0,1.320899,-1.320899,16.67,9.52,0,2.101816,7.418183,9011,6151,3316,2835,0,0,0,2,296.7351,-46.2471,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0
329,2,1,34,,6,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,2.86,0,11.43,0,0,0,1.320899,-1.320899,11.43,2.86,0,2.101816,0.7581835,8636,5962,3121,2841,0,0,0,2,-271.887,-109.6786,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,1
330,0,1,,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,0.5672284,4,0,20,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8319,5879,2885,2994,0,0,0,2,-57.32756,-159.8712,3,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0
331,0,1,38,5,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,9.62,0,17.31,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8647,6280,2797,3483,0,0,0,2,410.1971,-17.79583,5,1,0,0,0,0,5,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,3,0,1,0,1,0,1
332,2,1,36,,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,1,3,0,0,1,2,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,10.53,0,15.79,0,0,0,1.320899,-1.320899,15.79,10.53,0,2.101816,8.428184,8839,6480,2996,3484,0,0,0,2,100.7094,229.6663,4,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,1,0,0,0,0
333,2,1,34,36,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,8.7,4.35,13.04,0,0,0,1.320899,-1.320899,13.04,8.7,4.35,2.101816,10.94818,9081,6787,2995,3792,0,0,0,2,253.3533,-30.40691,4,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,1,0,0,0,0
334,2,1,36,14,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,8.33,0,19.44,0,0,0,1.320899,-1.320899,19.44,8.33,0,2.101816,6.228184,8764,6532,2835,3697,0,0,0,1,-318.2,-154.1164,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0
335,0,1,,,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,0,0,23.53,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8770,6620,2654,3966,0,0,0,1,158.5869,-143.6986,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0
336,1,1,,,6,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,0,0,6.45,6.45,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,9392,7190,2798,4392,0,0,0,10,574.4174,181.6911,2,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0
337,1,1,36,,6,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.0299625,-0.0827715,0,0,26.67,26.67,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,10379,8176,3124,5052,0,0,0,0,882.6672,299.415,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
338,1,1,36,38,6,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,0,23.81,23.81,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,10751,8631,3275,5356,0,0,0,0,269.9008,91.92121,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
